id,genre,audio_path,lyric_path,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,tfidf_ai,tfidf_away,tfidf_ce,tfidf_che,tfidf_come,tfidf_dans,tfidf_des,tfidf_di,tfidf_don,tfidf_du,tfidf_el,tfidf_en,tfidf_es,tfidf_est,tfidf_et,tfidf_feel,tfidf_got,tfidf_il,tfidf_je,tfidf_just,tfidf_know,tfidf_la,tfidf_le,tfidf_les,tfidf_let,tfidf_life,tfidf_like,tfidf_ll,tfidf_love,tfidf_ma,tfidf_make,tfidf_mi,tfidf_ne,tfidf_non,tfidf_oh,tfidf_pas,tfidf_pour,tfidf_qu,tfidf_que,tfidf_qui,tfidf_se,tfidf_si,tfidf_te,tfidf_time,tfidf_tu,tfidf_une,tfidf_ve,tfidf_want,tfidf_yeah,tfidf_ça,cluster,pca_kmeans_cluster
1343393,electronic,data/audio/1343393.mp3,data/lyrics/1343393.txt,-93.80844,126.21015,5.3824573,15.322465,2.2651026,9.281908,0.7778219,6.510618,-1.2828063,5.3585296,-0.6991207,1.4866765,-2.1345482,0.0,0.0,0.0827409116017188,0.0,0.0,0.3629332763498823,0.2653433881389652,0.0,0.0,0.1637624764021601,0.0,0.0853075909744587,0.0,0.0748070775263865,0.0494679475815463,0.0,0.0,0.0248582846707526,0.0263259423439584,0.0,0.0,0.4288880243514,0.3265726894961653,0.6136547427811085,0.0,0.0,0.0,0.0,0.0,0.0261672990015467,0.0,0.0,0.0264759391902091,0.0,0.0,0.155412059716572,0.0782672054168965,0.0271792328336086,0.0,0.0510170189087343,0.1153310371308534,0.0237487773272357,0.0,0.0,0.070893483803234,0.1362770210003678,0.0,0.0,0.0,0.0891144429188514,1,1
1343400,hiphop,data/audio/1343400.mp3,data/lyrics/1343400.txt,-110.35813,129.53116,16.221539,18.581942,12.487442,10.411398,8.14174,7.5410633,-2.3514023,3.8536427,-6.012298,2.8651638,-3.632068,0.1057614915031404,0.0,0.1228168477659156,0.0,0.0,0.1616164969219018,0.1417909186075281,0.0,0.0177027991267205,0.1458489451810847,0.0,0.0569820194753117,0.0,0.3997448104964973,0.088113567082655,0.0225624394688132,0.0,0.0221391046220926,0.3282470690825025,0.0,0.0,0.3653656041540065,0.4459696818999166,0.3935006798416128,0.0,0.0,0.0189487469072998,0.0,0.0,0.0466098588817297,0.0922358900054138,0.0,0.0707394249599831,0.0,0.0,0.1153432981925298,0.0697057690083579,0.0242061705874438,0.1884788651035664,0.1817456247021974,0.1027152891292843,0.063452889794089,0.0445552315081887,0.0,0.0841848516223146,0.0728220293268428,0.0,0.0233651612477501,0.0,0.0793664567467607,1,1
1343769,country,data/audio/1343769.mp3,data/lyrics/1343769.txt,-118.33449,91.898605,12.254713,26.714611,-1.3962277,5.4029336,1.1505704,8.05771,-3.5218685,-2.2917886,-8.219877,-3.5561144,-5.4455395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4080065572520381,0.2988750709617319,0.0941353962687396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3266540915629709,0.0,0.085997554355799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7840368252758225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0808124377041527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1343773,country,data/audio/1343773.mp3,data/lyrics/1343773.txt,-113.00281,102.77061,11.321538,26.477121,2.367823,4.963844,-6.3871117,4.2180004,-7.1774893,-3.8853257,-5.9290853,-2.7842722,-4.669654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0482814591001294,0.0,0.7779024920220179,0.1036060276135437,0.0652646902523342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4982371529858625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0679472368740674,0.0,0.0,0.0,0.0,0.0,0.0,0.3084269742292138,0.0,0.1120555906566897,0.1153715139038527,0.0607585154291337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1343775,country,data/audio/1343775.mp3,data/lyrics/1343775.txt,-129.2038,106.196205,18.442627,25.405542,-1.1309575,5.2381406,-4.8110375,4.8877764,-7.2250404,-4.2194614,-7.9839706,-4.0625463,-5.484619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1079804734544104,0.1581968284212281,0.0996531499530577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4841213257011619,0.0,0.0910383077939043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7262440549782035,0.0,0.0,0.0,0.0,0.0,0.0,0.3924495695094031,0.0,0.1710985302407097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1343776,country,data/audio/1343776.mp3,data/lyrics/1343776.txt,-140.8427,82.930984,16.569021,25.80124,6.875647,8.383293,1.0538678,6.4662695,-9.003817,-3.343735,-1.2928879,-2.2228262,-5.484414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2878875892771814,0.3163273560615908,0.1328430233081713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0921942623480928,0.1076406753492772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6915160661062628,0.0,0.0,0.0,0.0,0.0,0.0,0.5231564414589763,0.0,0.0,0.1174164824147033,0.0,0.0,0.1168349761000569,0.0,0.0,0.0,0.0,0.0,0,0
1343778,country,data/audio/1343778.mp3,data/lyrics/1343778.txt,-106.70579,88.89949,19.922335,25.398842,-3.6176763,2.7806706,-4.187941,5.6817126,-7.6114893,2.1044014,0.19745317,-5.400781,-8.559971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4046916196824147,0.2964467957692259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1296000478824129,0.3026270035480181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4860417177614277,0.0,0.0,0.0,0.0,0.0,0.0,0.2941662447803236,0.0,0.0801558595656968,0.0,0.2607715153675173,0.0,0.492714560904164,0.0,0.0,0.0,0.0,0.0,0,0
1343807,country,data/audio/1343807.mp3,data/lyrics/1343807.txt,-111.71585,121.03049,-7.6650777,51.11205,-5.5414886,2.3599367,-2.9938052,-4.2177296,-15.196087,-8.307377,-8.028807,-5.3909826,-9.061404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2612199450912136,0.0,0.0,0.8022973777603323,0.1679151484549773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2202264783143927,0.3428315566399898,0.0966309572755763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.220245300965927,0.0,0.0,0.0,0.0,0.0,0.0,0.1666233852673638,0.0,0.0908047126877228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1343808,country,data/audio/1343808.mp3,data/lyrics/1343808.txt,-151.52509,101.090935,-13.809428,54.658638,-0.80557173,18.398773,-1.6320808,10.699491,-3.7409403,-1.7393538,7.802367,4.974665,6.6254473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1597654471944589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1396919103316983,0.4892885257488829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4191115491969361,0.0,0.0,0.0,0.0,0.0,0.0,0.4756091378038963,0.0,0.0,0.1779083894723247,0.0,0.0,0.5310818891316689,0.0,0.0,0.0,0.0,0.0,0,1
1343809,country,data/audio/1343809.mp3,data/lyrics/1343809.txt,-134.82161,97.502396,-14.145878,53.240555,-0.56296605,16.303686,-2.5880232,12.24687,-9.980489,-3.755582,7.196603,3.5866513,5.851904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5423994729803177,0.2270407221861784,0.2145301207293392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488858484213083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44669572087021,0.0,0.0,0.0,0.0,0.0,0.0,0.3942646903898313,0.0,0.2455569701271691,0.3160292943349377,0.2662906307622453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1343812,country,data/audio/1343812.mp3,data/lyrics/1343812.txt,-166.75337,105.992645,-10.069484,50.84443,1.4369148,16.940205,3.829524,12.038554,-8.54844,-0.47827244,13.016969,5.635884,15.190342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1678581121671532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5375554698015856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064021216148627,0.0,0.0,0.0,0.0,0.0,0.0,0.1220143638034209,0.0,0.1329882865021233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1343813,country,data/audio/1343813.mp3,data/lyrics/1343813.txt,-86.54181,68.89658,-4.509609,30.301107,-10.709284,12.160501,-4.063495,8.311278,-5.825302,-0.95842975,-7.4561815,2.4102879,-0.9320915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6548578533834157,0.1370571021617276,0.0863365725480083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1797550918709771,0.0699572077251711,0.2366187763015664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5393113663575373,0.0,0.0,0.0,0.0,0.0,0.0,0.3400068211124679,0.0,0.1482347590210958,0.1526212878912313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1343815,country,data/audio/1343815.mp3,data/lyrics/1343815.txt,-140.03758,106.06758,-13.284476,50.21352,2.033125,21.232515,-2.9352026,6.8253927,-7.4112797,-5.4844456,4.410342,1.6638416,3.6939282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4782275564486973,0.150134451443388,0.3782976220729433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218784982370663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525128836363752,0.0,0.0,0.0,0.0,0.0,0.0,0.297958948611041,0.0,0.3788834657384808,0.2229115988856983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1343816,country,data/audio/1343816.mp3,data/lyrics/1343816.txt,-91.49452,101.504814,-20.282536,45.120213,-4.8889523,14.603271,-8.537714,1.069955,-5.8736644,-7.0724273,-7.3949146,1.6902269,-1.656387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2342816252108207,0.0983875684545523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4096911861233732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8194524044653253,0.0,0.0,0.0,0.0,0.0,0.0,0.3099724105319661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1343817,country,data/audio/1343817.mp3,data/lyrics/1343817.txt,-137.6428,136.65506,-18.14863,64.04309,-10.322779,-0.3455014,-2.87736,-8.848297,-0.553921,-7.7597685,-8.096156,-5.349985,-6.855807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2734119899848172,0.3338019387844547,0.1682178586879683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2918617969032439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3502640906293429,0.0,0.0,0.0,0.0,0.0,0.0,0.7287148362363156,0.0,0.0,0.1486833764740127,0.15660332291523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1344009,funk,data/audio/1344009.mp3,data/lyrics/1344009.txt,-145.78033,57.888073,18.181665,21.649982,17.461813,-3.22558,2.341812,15.117024,-4.8213906,1.7392614,-1.1858764,3.4862356,0.39357027,0.0,0.0,0.0,0.3539654926422813,0.245451349724548,0.0,0.0,0.2974579595371586,0.0297018326907746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1527159055741677,0.1114352555268637,0.0,0.0314008668926739,0.0623649394049404,0.5572836233855575,0.0975978071539198,0.0,0.0,0.0,0.0317922892482547,0.0,0.0,0.0,0.0,0.0,0.0,0.4835905344488346,0.0352368394352037,0.0,0.0,0.0,0.0,0.2287001944668587,0.0344672309804116,0.1419487093853972,0.224264878500054,0.0,0.0353114267422476,0.0,0.0,0.0392021682676238,0.0395102299157207,0.0,0,0
1344011,funk,data/audio/1344011.mp3,data/lyrics/1344011.txt,-99.012405,68.45961,0.14830825,34.714428,6.3029504,12.428812,2.787004,12.808485,-4.037417,7.1290803,-2.4777362,4.6012115,1.2576251,0.0,0.0,0.0308819726154639,0.6820420893082578,0.0,0.0,0.0,0.1857462838825409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2226727798692442,0.0,0.0,0.0,0.041759190014023,0.0243778045437185,0.0,0.0,0.0,0.0,0.0,0.0,0.0585996307420162,0.0,0.0939662080919458,0.0592908064375549,0.6259137508875497,0.0,0.0,0.0,0.0,0.0,0.0,0.0516549773712777,0.1063670791447082,0.1400411938936563,0.0,0.079380221333487,0.0,0.0,0.0,0.0,0.0,0,0
1344012,funk,data/audio/1344012.mp3,data/lyrics/1344012.txt,-194.69539,101.02982,15.010642,29.618969,2.1447637,7.6503677,0.4718918,6.4939322,-3.2874813,4.2286677,-6.7822075,1.761797,-3.4662542,0.0,0.0,0.0,0.439773312754044,0.0871295208407733,0.0,0.0,0.3695673024345221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0461497448191163,0.0,0.0,0.0,0.0173094885161249,0.0202095551976049,0.0,0.0,0.0,0.0,0.0,0.0,0.0728699216893916,0.0,0.0,0.0,0.791992472992744,0.0,0.0,0.0,0.0,0.0,0.0,0.0428227289518104,0.132269787871662,0.0,0.0,0.087743146941183,0.0,0.0,0.0,0.0,0.0,0,0
1344147,dubstep,data/audio/1344147.mp3,data/lyrics/1344147.txt,-123.291565,42.56582,20.617424,4.769128,6.2501683,11.267078,-3.5055292,10.232203,-4.1030493,4.5362945,-0.5706515,0.116184294,-5.7744074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4
1344188,dance,data/audio/1344188.mp3,data/lyrics/1344188.txt,-28.89696,75.83131,-2.3150556,16.31668,-5.793564,-2.2447588,-7.6848273,-1.2787181,-3.9244854,1.3879262,-3.9292579,1.0372269,-4.6074553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2
1344314,ambient,data/audio/1344314.mp3,data/lyrics/1344314.txt,-136.17114,121.55541,-42.079136,40.67328,-9.532107,-1.7664024,5.973819,10.375879,-6.0337343,4.205708,-4.1838226,-0.3017058,-0.95811385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4339316538984087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8410487253476994,0.1518543854571941,0.0,0.0,0.0,0.2686429298602564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0954546132437667,0.0,0.0,2,3
1344316,ambient,data/audio/1344316.mp3,data/lyrics/1344316.txt,-173.51175,109.219696,-46.434135,43.553997,-9.313529,-13.1894865,-5.87055,-0.10642642,-10.060701,1.7122247,-6.707751,-5.345188,-5.994532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6634381995665928,0.0,0.0,0.0,0.0,0.748231084195142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4
1344318,ambient,data/audio/1344318.mp3,data/lyrics/1344318.txt,-163.9055,110.26172,-55.72701,48.47627,-5.135715,-8.355186,-1.6389241,1.118408,-8.327968,1.7801256,-3.8748431,-3.885498,-1.7205504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6169918555497923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6522856461985432,0.0,0.0,0.0,0.0,0.0,0.0,0.4402777372847428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3
1344327,pop,data/audio/1344327.mp3,data/lyrics/1344327.txt,-357.92014,93.43941,43.512516,23.915382,23.717865,19.731638,5.734758,1.2780542,-3.38886,4.8408923,-2.4872944,-4.944862,1.5047418,0.0,0.3706881442507484,0.0,0.0,0.8961211274575821,0.0,0.0,0.0,0.0542193795802775,0.0,0.0,0.0,0.0,0.0,0.0,0.0691032791514951,0.0,0.0,0.0,0.0,0.2276888673706476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3
1344328,indie,data/audio/1344328.mp3,data/lyrics/1344328.txt,-314.437,78.38259,44.790535,10.8109455,29.850958,15.562015,7.04498,-0.5985914,-12.337748,0.88131666,-11.577817,-6.0959954,-5.7799516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226077648461339,0.0,0.0,0.0,0.0,0.0,0.0,0.1440693989167326,0.0,0.0,0.0,0.3585149553220093,0.3560214363005138,0.0,0.0,0.0,0.0,0.2842785114559943,0.0,0.0,0.1313083331311775,0.0,0.2944798865831331,0.0,0.0,0.0,0.5364155055115475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4475852100845057,0.0,0.0,2,3
1344330,indie,data/audio/1344330.mp3,data/lyrics/1344330.txt,-325.25778,102.712845,41.929276,12.335273,22.255156,19.592752,1.6651185,2.6200533,-10.449131,-1.2581315,-1.3905697,-0.7854973,-6.8982267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0711229455184678,0.0,0.0,0.0,0.0,0.0,0.0,0.6345296012975654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0826179455330508,0.0,0.0,0.0,0.0,0.0,0.759391871113146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0938721090692167,0.0,0.0,2,3
1344338,jazz,data/audio/1344338.mp3,data/lyrics/1344338.txt,-352.65204,109.62335,21.45593,14.167781,12.296251,14.263832,8.960239,4.4964595,5.5157824,7.650519,7.174173,5.657736,3.2736125,0.0441998891774367,0.0,0.0,0.0,0.0,0.1543836289785845,0.0790097643259706,0.0,0.0,0.040635503666654,0.0,0.0952558028492077,0.4000308097182736,0.1113743516793224,0.2577712257373418,0.0,0.0,0.0,0.1567784684475282,0.0,0.0,0.0832875024221568,0.0972416588683838,0.0730897678584811,0.0,0.0,0.0,0.0,0.0,0.0779168511286454,0.0,0.0,0.0394179355739515,0.0876046988687888,0.0,0.3470711187984057,0.1165258629169745,0.0809300279085703,0.0630153363494827,0.1139328174577031,0.0,0.0707153591734554,0.1117232520238336,0.0,0.6332862657885839,0.2840489364163768,0.0,0.0,0.0,0.0,1,1
1344488,country,data/audio/1344488.mp3,data/lyrics/1344488.txt,-148.28996,107.05901,-13.100743,52.58809,-2.4892662,17.963846,3.0623384,12.055596,-7.663697,-3.1390064,9.562115,4.3718123,6.110549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1338373287996933,0.0980392114571515,0.1235159558901504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3428847720544624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3857783380330112,0.0,0.0,0.0,0.0,0.0,0.0,0.097285000503177,0.0,0.2120695484692265,0.0,0.4599513815314555,0.0,0.6517911168397993,0.0,0.0,0.0,0.0,0.0,0,0
1344489,country,data/audio/1344489.mp3,data/lyrics/1344489.txt,-156.46866,96.581474,-13.987695,53.782936,-0.26358774,16.411957,-2.7476692,12.040795,-10.477955,-3.8897939,6.786535,4.0668516,5.6538625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424184628716976,0.3728710985309405,0.0782944046474512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1630110796043029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4890750362494083,0.0,0.0,0.0,0.0,0.0,0.0,0.4316697222185724,0.0,0.1344268351533354,0.346011907796277,0.2915543933109755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1344490,country,data/audio/1344490.mp3,data/lyrics/1344490.txt,-161.21948,93.0509,-10.461503,57.022045,-5.135584,15.439633,-2.2129147,12.903176,-10.119415,-9.169326,5.235505,0.98025596,3.9206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1756426618316097,0.2573253399278186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4499880160885918,0.1313449793870482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5062797858921996,0.0,0.0,0.0,0.0,0.0,0.0,0.638364371058288,0.0,0.1391557210556338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1344492,country,data/audio/1344492.mp3,data/lyrics/1344492.txt,-176.0224,99.336426,-13.253392,55.834026,-0.28396964,18.823185,-2.2081842,10.42819,-4.442959,-1.6137424,7.4599442,5.622973,6.2453647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2073772579615886,0.1519090602527555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2656452592977996,0.4652280042035698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3985019458061592,0.0,0.0,0.0,0.0,0.0,0.0,0.4522212934031642,0.0,0.0,0.1691598323067153,0.0,0.0,0.5049661995879166,0.0,0.0,0.0,0.0,0.0,0,1
1344494,country,data/audio/1344494.mp3,data/lyrics/1344494.txt,-148.49425,98.62876,-8.1476,52.516495,3.4342637,17.03453,-3.156394,8.086092,-8.772157,-0.296539,8.030257,7.9347935,6.0423636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0921758420276177,0.0675211239557205,0.1701347051697404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2361500551902847,0.2757151126007918,0.0777134273375407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885638395583631,0.0,0.0,0.0,0.0,0.0,0.0,0.8710219334170949,0.0,0.2190833757728037,0.07518881353427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1344496,country,data/audio/1344496.mp3,data/lyrics/1344496.txt,-136.67728,105.10499,-13.189411,50.701015,2.1398845,21.233255,-3.1241357,6.7440853,-7.9879622,-5.711881,4.090565,2.0044389,3.7208147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4835120143902081,0.1517934507702273,0.3824778451618495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2212025763005435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5309315577088916,0.0,0.0,0.0,0.0,0.0,0.0,0.3012514220601338,0.0,0.3830701624531099,0.1690310942272025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1344497,country,data/audio/1344497.mp3,data/lyrics/1344497.txt,-174.44507,101.532,-5.26383,48.84675,11.080306,15.247556,-0.28138134,10.455693,-5.9967136,-0.91982853,9.373168,4.6413474,7.6872144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2549947432403143,0.2801850998208565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3266421079798244,0.0953420966906493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4900050388863226,0.0,0.0,0.0,0.0,0.0,0.0,0.648735848318456,0.0,0.1010118412889374,0.1040009604467215,0.2190815998206587,0.0,0.1034858946400704,0.0,0.0,0.0,0.0,0.0,0,0
134477,instrumentalpop,data/audio/134477.mp3,data/lyrics/134477.txt,-316.62402,94.088524,42.761013,39.865067,21.148712,23.880823,8.146617,14.968956,6.949264,10.782356,6.8766522,8.504015,3.4509263,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3
1344830,country,data/audio/1344830.mp3,data/lyrics/1344830.txt,-149.61623,78.36551,7.663971,38.856743,-1.6475915,14.669519,-15.935134,3.829899,-14.708957,0.92741084,-10.6061535,2.3183465,-8.55173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2458415553048858,0.0,0.0,0.1078664271086953,0.2370446171769615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3454357203927834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6218374403127928,0.0,0.0,0.0,0.0,0.0,0.0,0.3136280590671616,0.0,0.0854589100704697,0.0,0.3706986131183169,0.0,0.3502081201870514,0.0,0.0,0.0,0.0,0.0,0,0
1344831,country,data/audio/1344831.mp3,data/lyrics/1344831.txt,-113.995674,73.96636,-4.9627767,45.397385,2.6086948,19.035568,-7.470524,3.1470976,-7.5410852,4.4608507,-1.0201538,2.4702353,-2.3046944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118317131278499,0.34668110478436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3031227756292385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1720070518321584,0.0,0.0,0.0,0.813227945871988,0.0,0.2881036846331274,0.0,0.0,0.0,0.0,0.0,0,0
